Crafter_1.mp4,99.727219, 8.402311,69.868591
Crafter_1003.mp4,97.456116, 6.023037,43.617992
Crafter_1019.mp4,97.780739, 10.098790,53.502708
Crafter_1024.mp4,99.629005, 7.734252,66.057472
Crafter_1058.mp4,98.492035, 5.531303,47.402370
Crafter_106.mp4,99.303940, 11.186658,66.104988
Crafter_1086.mp4,99.286613, 9.400740,63.181389
Crafter_1092.mp4,99.370979, 9.395408,64.313400
Crafter_110.mp4,98.835495, 11.353258,61.675770
Crafter_1117.mp4,99.600067, 9.231985,68.016411
Crafter_1121.mp4,99.795654, 15.065236,79.516563
Crafter_1165.mp4,99.851158, 6.732575,71.733643
Crafter_1187.mp4,99.743393, 14.221345,77.315544
Crafter_1190.mp4,98.851738, 8.247435,56.592472
Crafter_1201.mp4,90.722878, 3.227193,23.371862
Crafter_1203.mp4,99.770134, 8.273474,71.046043
Crafter_1249.mp4,87.750916, 5.895523,28.418520
Crafter_1256.mp4,98.372414, 6.136592,48.328091
Crafter_1263.mp4,96.152451, 4.091558,33.814758
Crafter_1278.mp4,98.930092, 11.973742,63.319717
Crafter_1281.mp4,99.203728, 6.356799,55.918606
Crafter_1291.mp4,99.407722, 4.159427,52.021736
Crafter_1311.mp4,99.735741, 10.289221,72.905136
Crafter_1317.mp4,95.750847, 8.231202,43.578987
Crafter_1318.mp4,91.656265, 9.265605,38.721935
Crafter_1324.mp4,97.293976, 10.872151,52.783287
Crafter_134.mp4,97.158234, 8.458713,48.058739
Crafter_1354.mp4,98.273621, 9.762402,55.408413
Crafter_1357.mp4,99.129547, 10.849297,63.626289
Crafter_1364.mp4,97.538292, 8.329420,49.237614
Crafter_1369.mp4,99.342476, 11.886780,67.528793
Crafter_1379.mp4,99.733040, 12.654151,75.555077
Crafter_1385.mp4,99.872169, 9.407907,77.076752
Crafter_1396.mp4,99.227531, 12.639123,67.077141
Crafter_141.mp4,98.437538, 9.268574,55.519527
Crafter_181.mp4,98.365059, 8.358658,53.359116
Crafter_188.mp4,96.855797, 7.805518,45.717953
Crafter_196.mp4,97.579033, 6.718790,45.868679
Crafter_218.mp4,92.970436, 5.549459,32.649193
Crafter_23.mp4,99.309906, 11.850556,67.064880
Crafter_239.mp4,99.725586, 11.784904,74.425140
Crafter_279.mp4,98.716911, 6.543233,51.722683
Crafter_287.mp4,89.007278, 2.886238,20.894762
Crafter_289.mp4,95.030342, 5.278951,35.144283
Crafter_29.mp4,99.472527, 12.602865,70.250710
Crafter_293.mp4,96.028381, 4.629697,35.307064
Crafter_296.mp4,99.324890, 12.613313,68.203003
Crafter_307.mp4,98.082550, 7.157373,49.217381
Crafter_312.mp4,95.564728, 9.420833,45.379158
Crafter_313.mp4,98.243195, 6.387116,48.222630
Crafter_334.mp4,98.521255, 8.681602,54.973499
Crafter_341.mp4,90.919960, 5.731114,30.753529
Crafter_386.mp4,98.387505, 7.425910,51.540405
Crafter_39.mp4,99.621223, 8.094769,66.550758
Crafter_41.mp4,97.816193, 7.191597,48.003380
Crafter_410.mp4,99.211617, 10.505075,64.015808
Crafter_411.mp4,99.503258, 8.692379,65.233055
Crafter_415.mp4,99.213142, 9.043906,61.668724
Crafter_417.mp4,99.586845, 9.291415,67.832840
Crafter_418.mp4,99.751434, 14.281468,77.584938
Crafter_426.mp4,98.539772, 10.097519,57.599216
Crafter_46.mp4,99.870857, 11.174813,79.013847
Crafter_472.mp4,97.615540, 3.289385,35.033745
Crafter_484.mp4,95.289749, 9.656601,45.183914
Crafter_506.mp4,99.481911, 9.273240,65.840683
Crafter_541.mp4,98.725677, 5.505944,48.988678
Crafter_550.mp4,99.409065, 7.417043,61.205631
Crafter_553.mp4,89.477631, 7.846155,33.855324
Crafter_555.mp4,94.957916, 7.457294,40.285973
Crafter_56.mp4,68.463058, 3.234704,14.524892
Crafter_58.mp4,99.207359, 12.904723,67.174927
Crafter_591.mp4,98.179909, 8.315642,52.213573
Crafter_619.mp4,99.180496, 3.392678,45.617958
Crafter_664.mp4,98.942436, 12.834421,64.540359
Crafter_677.mp4,97.852249, 10.009553,53.677334
Crafter_688.mp4,98.651085, 6.628965,51.441700
Crafter_708.mp4,98.916161, 8.736346,58.088432
Crafter_711.mp4,98.980476, 8.495880,58.220856
Crafter_716.mp4,99.353455, 7.826971,61.212498
Crafter_717.mp4,99.799927, 6.764450,69.400970
Crafter_746.mp4,99.884186, 10.307085,78.800507
Crafter_785.mp4,99.502602, 12.016025,70.037117
Crafter_792.mp4,99.310562, 10.320516,64.944695
Crafter_807.mp4,99.858681, 15.123075,81.802353
Crafter_823.mp4,98.800751, 8.956316,57.521992
Crafter_833.mp4,99.851639, 13.970703,80.650177
Crafter_840.mp4,98.422501, 6.424574,49.383614
Crafter_841.mp4,98.622147, 7.435812,53.113674
Crafter_850.mp4,91.068527, 9.234256,37.981785
Crafter_853.mp4,99.609406, 4.161012,56.073135
Crafter_868.mp4,94.694206, 8.591892,42.054653
Crafter_882.mp4,98.162376, 6.295448,47.542252
Crafter_887.mp4,97.539726, 10.079647,52.446045
Crafter_898.mp4,90.695885, 4.302130,26.769045
Crafter_934.mp4,99.623665, 8.249819,66.886841
Crafter_95.mp4,97.790993, 11.601837,55.901493
Crafter_979.mp4,98.164337, 6.981816,49.242294
Crafter_98.mp4,96.461258, 1.512179,22.071747
Crafter_99.mp4,99.002007, 6.514805,54.118412
Crafter_993.mp4,99.874580, 11.758841,79.774857
SEINE_10335.mp4,99.843140, 11.447918,78.014503
SEINE_10657.mp4,98.015778, 5.232796,43.816593
SEINE_10696.mp4,99.493149, 3.719042,51.769798
SEINE_1071.mp4,99.481110, 6.238296,59.713394
SEINE_10758.mp4,99.966309, 13.990538,88.147888
SEINE_10928.mp4,99.826729, 13.286029,79.106750
SEINE_11131.mp4,99.977806, 15.671974,90.469368
SEINE_11339.mp4,99.169525, 5.868401,54.224022
SEINE_11472.mp4,99.516403, 6.004222,59.778721
SEINE_11655.mp4,99.897530, 15.057729,83.552612
SEINE_11665.mp4,99.821449, 13.451213,79.056831
SEINE_11927.mp4,99.689819, 11.766497,73.482498
SEINE_12173.mp4,99.825386, 13.942276,79.615654
SEINE_12783.mp4,99.841347, 8.666148,74.521698
SEINE_12926.mp4,99.935493, 16.565414,86.702370
SEINE_13078.mp4,96.498947, 7.202680,43.338211
SEINE_13125.mp4,99.810959, 11.882565,77.196571
SEINE_13518.mp4,98.613075, 7.552007,53.303940
SEINE_13833.mp4,99.857819, 14.148561,81.046707
SEINE_14016.mp4,99.379929, 11.544127,67.589531
SEINE_14500.mp4,99.579704, 11.426481,70.686333
SEINE_14512.mp4,99.533722, 13.763942,72.502205
SEINE_14726.mp4,99.893456, 11.008430,80.066917
SEINE_15048.mp4,97.516609, 8.672755,49.823627
SEINE_15293.mp4,99.886299, 11.126110,79.777077
